"","2000","2001","2002","2003","2004","2005"
"Ganges",1.26970786271899,1.26075462085409,1.64130895765661,3.26911404035037,3.00947574575641,2.07210724417653
"Mekong",0.00131360650818733,0.00474150346343323,0.000645310299319678,0.00183958052611817,0.00119448332261858,0.00348668756478623
"Irawaddy",0.000635212557959614,0.000726279828905957,0.000392333057535638,0.000869128065863273,0.000275345698532628,9.41535578045045e-05
"Luni_ext",1.70343359227264,1.29152947271095,1.40335887279264,1.68083129992989,1.70471785923512,1.87974370891933
"Indus",6.93539401776708,5.91453477129365,6.42007813167355,8.48801406014784,8.78931163804459,9.47345625961607
"Amu_Darya",7.13201733681979,5.25598114287153,5.56060796537319,6.72426037050254,6.84671814682028,5.57314711981267
"Brahmaputra",0.0705702674792664,0.14064797095872,0.0759597518808239,0.554737352620009,0.0849690779821674,0.151270040275782
"Syr_Darya",4.68147837650443,4.42047854645042,4.3232377080015,4.44488718494845,5.06456712737648,4.23509007938279
"Salween",1.73407348584508e-05,0.00206420150689224,1.00542204389666e-05,9.06236327346238e-05,1.05214166611317e-05,0.00143487222397676
"Tarim",18.1860368647191,13.8026255192614,15.303297953257,14.0151647631571,15.849149648195,20.0550260587349
"Ili",15.176206148778,12.596995978749,13.7686054703932,10.9171030580499,13.7626567618805,15.6175337071094
"Inner_Tibetan_Plateau",5.45068765921505,3.60173597700869,4.00502278135596,4.42482629570205,4.55363901986756,5.39142248115012
"Yangtze",0.0757575562945656,0.11812626475002,0.0533615787827641,0.0749136043018135,0.09229579600265,0.125485569887845
"Inner_Tibetan_Plateau_extended",5.1520729201545,3.88118964483504,5.29656778355471,4.5681561323559,7.58188274243657,8.01399034471105
"Yellow",0.018810508479351,0.0213121231040301,0.0333971895286406,0.0205594316651097,0.0458396508417577,0.0222742217097125
