"Storage","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016"
"Ganges",12.5752741498431,14.3563450264411,12.7981722935776,12.4200032558311,15.283338890506,13.4511248864095,13.4968582255468,12.3769894141214,15.1239085788529,13.4662113479418,15.4046077446748,14.0920231494135,13.8338642119075,14.5345411420141,17.9852093390357,14.1773296045797,13.328026306536,14.6622749612074,14.5941718743292,15.9348581718448,15.6302100318158,14.7190851794965,13.7025661706388,12.6650794890604,12.6629123595217,13.9589520693243,13.193994903855,13.839973335282,12.6375957773776,11.4262767806094,14.1690982495113,13.2525937286778,11.5328217192045,14.2180459619609,13.1467008562967,14.4979104793714,14.2751552499577
"Mekong",0.303499642172673,0.329571656551593,0.271377961827282,0.263616843648792,0.258233504953325,0.218046838349991,0.264099492999092,0.34564439778483,0.297461870001669,0.272077122638061,0.238733914953872,0.316249395186867,0.206485944295881,0.292356735931139,0.230458362442024,0.36957849816071,0.293093002858482,0.260517505327621,0.402047536470454,0.319112974838224,0.322058874165759,0.286534139679604,0.341718959225708,0.324486872988243,0.260698815517882,0.356702737829505,0.363093367751235,0.353117408964515,0.272763991309224,0.394038533638299,0.430273862711234,0.308030486410766,0.395721122696982,0.381745584532982,0.35723277503523,0.347507557203122,0.394245062558167
"Irawaddy",0.189868431474027,0.166277997311298,0.19497481400733,0.134001374899235,0.159674558195598,0.164330675113311,0.1536248881162,0.181493401276604,0.208754825732526,0.15513552626294,0.176674224660586,0.172913894084294,0.120131183417001,0.147589072868878,0.181245810830393,0.198500778913816,0.168948420250243,0.163164140190476,0.212649861896808,0.172437582739668,0.202256329022148,0.183816370268036,0.176532221571326,0.191495859785413,0.162216893598947,0.137668246044575,0.167463165515584,0.167086617224217,0.159658149928933,0.171606603350399,0.133793511129002,0.146677686196013,0.179300230675261,0.152551499679132,0.201134750033473,0.184750753786288,0.175880620140262
"Luni_ext",-0.347821362646375,-0.356732647033539,-0.346253958071427,-0.252331493026709,-0.412415599377306,-0.372428572935871,-0.361726044321509,-0.380093184724262,-0.309264510108393,-0.29986575396826,-0.347621099531575,-0.357448904526561,-0.259164095728875,-0.365005180645026,-0.20354615139768,-0.278599030075772,-0.288122657682617,-0.318075646732542,-0.236417063076982,-0.351176033528937,-0.477244973954362,-0.406217456879192,-0.389925489724173,-0.26201995345965,-0.270603777216369,-0.223016694419235,-0.324270761493776,-0.412433278523676,-0.416087530898998,-0.353958020255213,-0.284491331203698,-0.260911033021093,-0.279744770347995,-0.348245969115328,-0.416817491919393,-0.390150893207019,-0.425212203178445
"Indus",16.3798100681823,13.3249421745267,11.1472141859079,18.2204507819747,22.1143248267422,17.0136393501962,15.0528880022238,7.63951173060283,21.304077345807,7.88557295058832,22.3623264990766,11.3284565376225,14.1627388421016,11.8145709883925,29.365502948225,18.317475908711,15.4461578809456,17.7321368974145,19.909454668604,17.7383184500901,15.0511549251139,21.2889210589292,16.7669589608956,13.230638729255,6.66232126374182,9.46258269911833,18.1894281113502,9.1326737475283,19.1047147896996,8.7776910437911,18.0454112669232,15.9116166218733,15.017547145354,15.2339221528083,12.3727110837106,13.9439931250221,16.2271290054064
"Brahmaputra",26.7925437842435,25.6026792273532,26.7310879615628,23.4771293287752,24.0577843429018,24.4069173864629,24.919145720435,29.2476260448661,29.1035231667035,25.9320073324688,26.6452652164451,25.8110972699135,21.9560886379961,22.9947481864774,23.1637353702452,26.4638089126231,22.5171997364897,22.5719305873824,31.5077989226023,25.0483266465667,26.282898570423,24.5876000003713,25.4374313833621,27.3481880301419,23.4037833431718,21.9911957153222,21.9848935480698,23.6900742746706,25.4370142213861,24.2845830228258,24.1137417274523,23.636633539975,27.7635128911379,22.330273887838,27.422452099902,27.0737328522168,25.525140685931
"Salween",3.09568839605814,2.8012527468454,2.73240062614627,2.55707673787162,2.49871483815491,2.37056760666135,2.6469208838365,3.21316786617705,2.99765421114164,2.9285740568807,2.50948655372899,2.91826554393941,2.43381257248043,2.64516039976734,2.53072269495258,2.95335253208284,2.41915930204079,2.20360671495059,3.43952128324024,2.6874665727862,2.90413625162076,2.68379419646977,2.66025245235651,2.90566647820395,2.25101440457406,2.93952065005112,2.57352392095868,2.55465300562245,2.55502151890156,2.88188851199577,2.93724592628484,2.57146765838043,3.28013684414602,2.59217501254347,3.18729375277655,2.71475811071134,2.92518991976543
"Yangtze",1.11894477784385,1.51474876929346,1.28341563208599,1.02557550548022,1.20291909795602,1.15992233243214,1.1569155081282,1.50191294188278,1.73373687010127,1.12899080145399,0.73406695404595,1.24569025354494,0.476344735970198,1.42999909980893,1.28924541917785,1.34924017240223,1.43782251027613,1.01607420191853,1.43954631180547,1.75910230419194,1.7877337011809,1.07989121508723,1.04986551490533,1.18527895956006,1.11285670033621,1.50936912616548,1.08389658935109,1.66994333034142,1.25360424454331,1.49830079332062,1.2650830965696,1.34680568199279,1.5995649990119,1.3401577405596,1.67952054816087,1.10584365160434,0.70290061257212
"Yellow",0.0345053862031699,0.0712526037503428,0.0301782660468412,0.027157436191452,0.0284800011369244,0.0444667029827508,0.0390482757646137,0.0466176578433902,0.0379703782195264,0.04739007115046,0.0276402237362783,0.0639801565619562,0.0102610701676078,0.0306114876596631,0.0542579277412856,0.0432205411372231,0.0430887937996554,0.0405951266585842,0.0390929500260674,0.0606552935286938,0.0498283031525764,0.0611019476783906,0.0492654387004034,0.0231977569624516,0.0280984475465973,0.0608713758108083,0.0727850381418546,0.0429420984664656,0.0336961527652091,0.0739840979212494,0.0748499484124806,0.0406079717071543,0.0617412768662277,0.0773211822488506,0.0358154984332858,0.0364311418462364,0.084311955773027
